,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
112,Urban Pizzería (Armenia),$$ • Pizza,4.6,(91),"Av. Centenario Carrera 6, Cra 6 #8N-40, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/urban-pizzeria-armenia/bVpxAzDDQ42Mv9IAvmkvtg
113,Oeste Pizza,$$ • Italiana • Pizza,4.5,(11),"Cra. 14a, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/oeste-pizza/1hb90vymQFyQ_m_y8zMZ8Q
114,Oeste Pizza,$$ • Italiana • Pizza,4.5,(11),"Cra. 14a, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/oeste-pizza/1hb90vymQFyQ_m_y8zMZ8Q
115,Oeste Pizza,$$ • Italiana • Pizza,4.5,(11),"Cra. 14a, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/oeste-pizza/1hb90vymQFyQ_m_y8zMZ8Q
116,Oeste Pizza,$$ • Italiana • Pizza,4.5,(11),"Cra. 14a, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/oeste-pizza/1hb90vymQFyQ_m_y8zMZ8Q
117,Parma Pizza,$$ • Italiana,4.4,(31),"Cra. 6 ##3180, Armenia, Quindío, Colombia, Local 220,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/parma-pizza/umiGVtjiS2uz-8QYSa3OVw
118,Parma Pizza,$$ • Italiana,4.4,(31),"Cra. 6 ##3180, Armenia, Quindío, Colombia, Local 220,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/parma-pizza/umiGVtjiS2uz-8QYSa3OVw
119,La Pizzeria (Jardín Bolivar),$$ • Italiana,,,"Jardín, Bolívar, Av. Bolívar ##14n-34, Armenia, Quindío, Colombia, Calle 22Norte 17-15,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/la-pizzeria-jardin-bolivar/bxMAhdELRpS7L6MoF5c9tg
120,La Pizzeria (Jardín Bolivar),$$ • Italiana,,,"Jardín, Bolívar, Av. Bolívar ##14n-34, Armenia, Quindío, Colombia, Calle 22Norte 17-15,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/la-pizzeria-jardin-bolivar/bxMAhdELRpS7L6MoF5c9tg
121,La Pizzeria (Jardín Bolivar),$$ • Italiana,,,"Jardín, Bolívar, Av. Bolívar ##14n-34, Armenia, Quindío, Colombia, Calle 22Norte 17-15,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/la-pizzeria-jardin-bolivar/bxMAhdELRpS7L6MoF5c9tg
122,Sandwich Qbano (Cra 14 - Centro),$$ • Sándwich,4.6,(97),"Cl. 22 Nte. #15-19, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/sandwich-qbano-cra-14-centro/H5eJ7aunS0-eK-57zhQPOw
123,Sandwich Qbano (Cra 14 - Centro),$$ • Sándwich,4.6,(97),"Cl. 22 Nte. #15-19, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/sandwich-qbano-cra-14-centro/H5eJ7aunS0-eK-57zhQPOw
124,Subway (Portal del Quindio),$$ • Sándwich • Saludable,4.5,(59),"Av Bolivar N° 19 Norte #46-05, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-portal-del-quindio/qFQcdAgMS0i4ItdkGXCKqg
125,Subway  (Unicentro),$$ • Sándwich • Saludable,4.6,(45),"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-unicentro/yUThGJ3jTbC50RaLCO8DsA
126,Subway  (Unicentro),$$ • Sándwich • Saludable,4.6,(45),"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-unicentro/yUThGJ3jTbC50RaLCO8DsA
127,Subway  (Unicentro),$$ • Sándwich • Saludable,4.6,(45),"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-unicentro/yUThGJ3jTbC50RaLCO8DsA
128,Subway  (Unicentro),$$ • Sándwich • Saludable,4.6,(45),"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-unicentro/yUThGJ3jTbC50RaLCO8DsA
129,Subway  (Unicentro),$$ • Sándwich • Saludable,4.6,(45),"No. 6, Av. Bolívar #02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-unicentro/yUThGJ3jTbC50RaLCO8DsA
130,Subway (Calima),$$ • Sándwich • Saludable,4.8,(28),"Cra. 6 ##3180, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-calima/hzQgejbFTmi6ZWm5SevLDA
131,Subway (Calima),$$ • Sándwich • Saludable,4.8,(28),"Cra. 6 ##3180, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-calima/hzQgejbFTmi6ZWm5SevLDA
132,Subway (Calima),$$ • Sándwich • Saludable,4.8,(28),"Cra. 6 ##3180, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-calima/hzQgejbFTmi6ZWm5SevLDA
133,Subway (Calima),$$ • Sándwich • Saludable,4.8,(28),"Cra. 6 ##3180, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/subway-calima/hzQgejbFTmi6ZWm5SevLDA
134,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
135,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
136,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
137,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
138,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
139,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
140,Ey Parce,$$ • Comida rápida,,,"Carrera 15 #18n Cerca Del Parque, Armenia, Quindío 000006 • Más información",https://www.ubereats.com/co/armenia/food-delivery/ey-parce/bAecevtjQEmfVuxupgEfdw
141,Icetrology,$$ • Helado y yogur helado,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/icetrology/a2hPGnDQRfGA_JoR2JNOqw
142,Icetrology,$$ • Helado y yogur helado,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/icetrology/a2hPGnDQRfGA_JoR2JNOqw
143,Bak Mexican Taqueria,$$ • Mexicana,4.2,(21),"Carrera 12 #, Cl. 1an ##02, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/bak-mexican-taqueria/hHc6oTgSTUin1PX8KtsxJA
144,IIK El Naco (Mall La Avenida),$$ • Mexicana,,,"Cra. 14 #26 Norte-111 A 26 Norte-171, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/iik-el-naco-mall-la-avenida/gNelqVHPQJaj8Sr-6gnouQ
145,Náhuatl comida mexicana tradicional,$$ • Mexicana,,,"#319, Container City, Cra. 6, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/nahuatl-comida-mexicana-tradicional/vpnbwjIQQzmZdFbpY-gx0w
146,Náhuatl comida mexicana tradicional,$$ • Mexicana,,,"#319, Container City, Cra. 6, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/nahuatl-comida-mexicana-tradicional/vpnbwjIQQzmZdFbpY-gx0w
147,Náhuatl comida mexicana tradicional,$$ • Mexicana,,,"#319, Container City, Cra. 6, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/nahuatl-comida-mexicana-tradicional/vpnbwjIQQzmZdFbpY-gx0w
148,Keizaki (Nogales),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,4.6,(49),"Cl. 17 Nte. #11-20, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-nogales/JFFWioIHRASoxg-LM3P99g
149,Sarku Japan Armenia,$ • Asiática,4.6,(10),"Carrera 14 N°6-02 Local 234 Piso 2unicentro Armenia, Armenia,   Colombia, 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/sarku-japan-armenia/yhbjw_YOTxek5fBj7m4C8A
150,Sarku Japan Armenia,$ • Asiática,4.6,(10),"Carrera 14 N°6-02 Local 234 Piso 2unicentro Armenia, Armenia,   Colombia, 110221 • Más información",https://www.ubereats.com/co/armenia/food-delivery/sarku-japan-armenia/yhbjw_YOTxek5fBj7m4C8A
151,Keizaki (Containers),$ • Asiática • Japonesa • Tailandesa • Sushi • Saludable,,,"Norte 60,, Cra. 6 #319, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/keizaki-containers/63Xl02eiSHeYmCUGvZbIJQ
152,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
153,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
154,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
155,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
156,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
157,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
158,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
159,Vita Salata (Armenia),$ • Saludable,4.8,(13),"Cra. 6 #13n27, Armenia, Quindío, Colombia, Torre 2, Local 12,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/vita-salata-armenia/zngkaPGETeuJKIaqjupjBQ
160, Crazy Wings,$$ • Alitas,5,(10),"Armenia, Quindio, Colombia, Carrera 14 # 1a-02,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/crazy-wings/FmuGtipYTHKyAFbMJtRd9A
161, Crazy Wings,$$ • Alitas,5,(10),"Armenia, Quindio, Colombia, Carrera 14 # 1a-02,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/crazy-wings/FmuGtipYTHKyAFbMJtRd9A
162,Frisby Armenia,$ • Pollo • Alitas,4.8,(20),"Cra 15 #21-55, ARMENIA, 630001 • Más información",https://www.ubereats.com/co/armenia/food-delivery/frisby-armenia/6e4ReCGyRpGmm8KZJ8fRoQ
163,Pipe Wings,$$ • Alitas,,,"A 1-147 Carrera 19, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/pipe-wings/9hgf1SpxQzKqu27u71ioxw
164,Alitas Mix (Armenia),$$ • Alitas,,,"Av. Bolívar, Carrera 14 # 8-58,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/alitas-mix-armenia/QmFSHA-IQX-nFdApOcxCyw
165,You know (Nisa Bulevar),$$ • Comida rápida,4.7,(60),"Carrera 19 No. 19 Norte -00, Quindío 630003 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-nisa-bulevar/hSURRKV8Q4Co1AwN-8SXsg
166,KFC (Portal Quindio),$ • Pollo • Comida rápida,4.4,(37),"Carrera #19-46, Local 1, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/kfc-portal-quindio/zqVRQJqHSbuhnMJMXB9E7Q
167,KFC (Portal Quindio),$ • Pollo • Comida rápida,4.4,(37),"Carrera #19-46, Local 1, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/kfc-portal-quindio/zqVRQJqHSbuhnMJMXB9E7Q
168,KFC (Portal Quindio),$ • Pollo • Comida rápida,4.4,(37),"Carrera #19-46, Local 1, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/kfc-portal-quindio/zqVRQJqHSbuhnMJMXB9E7Q
169,KFC (Portal Quindio),$ • Pollo • Comida rápida,4.4,(37),"Carrera #19-46, Local 1, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/kfc-portal-quindio/zqVRQJqHSbuhnMJMXB9E7Q
170,You Know (El Nogal),$$ • Comida rápida,,,"Carrera 11 # 16 Norte 77, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-el-nogal/B_a4Xr3iSXGhSt75Gi6MXA
171,You Know (El Nogal),$$ • Comida rápida,,,"Carrera 11 # 16 Norte 77, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-el-nogal/B_a4Xr3iSXGhSt75Gi6MXA
172,You Know (El Nogal),$$ • Comida rápida,,,"Carrera 11 # 16 Norte 77, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-el-nogal/B_a4Xr3iSXGhSt75Gi6MXA
173,You Know (El Nogal),$$ • Comida rápida,,,"Carrera 11 # 16 Norte 77, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-el-nogal/B_a4Xr3iSXGhSt75Gi6MXA
174,You Know (El Nogal),$$ • Comida rápida,,,"Carrera 11 # 16 Norte 77, Armenia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/you-know-el-nogal/B_a4Xr3iSXGhSt75Gi6MXA
175,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
176,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
177,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
178,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
179,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
180,Panetteria Bianco,$ • Panadería,4.9,(22),"Armenia, Quindío, Colombia, Local 4, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/panetteria-bianco/fbetMvd_SyyCLQ-3D66yew
181,Osteria Bianco ,$ • Panadería,,,"Carrera 16 ##21 N -45, Armenia, Quindío, Colombia, Local 4,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/osteria-bianco/KMYU5xtBSJSZKEF2kch4fQ
182,Osteria Bianco ,$ • Panadería,,,"Carrera 16 ##21 N -45, Armenia, Quindío, Colombia, Local 4,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/osteria-bianco/KMYU5xtBSJSZKEF2kch4fQ
183,Osteria Bianco ,$ • Panadería,,,"Carrera 16 ##21 N -45, Armenia, Quindío, Colombia, Local 4,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/osteria-bianco/KMYU5xtBSJSZKEF2kch4fQ
184,Buñuelon Cheese (Armenia),$$ • Panadería,,,"Cra. 6 #3-180, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/bunuelon-cheese-armenia/Cwa4K5EgRi2GfaMqn2seJg
185,Buñuelon Cheese (Armenia),$$ • Panadería,,,"Cra. 6 #3-180, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/bunuelon-cheese-armenia/Cwa4K5EgRi2GfaMqn2seJg
186,Buñuelon Cheese (Armenia),$$ • Panadería,,,"Cra. 6 #3-180, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/bunuelon-cheese-armenia/Cwa4K5EgRi2GfaMqn2seJg
187,Buñuelon Cheese (Armenia),$$ • Panadería,,,"Cra. 6 #3-180, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/bunuelon-cheese-armenia/Cwa4K5EgRi2GfaMqn2seJg
188,Buñuelon Cheese (Armenia),$$ • Panadería,,,"Cra. 6 #3-180, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/bunuelon-cheese-armenia/Cwa4K5EgRi2GfaMqn2seJg
189,Buñuelon Cheese (Armenia),$$ • Panadería,,,"Cra. 6 #3-180, Armenia, Quindío, Colombia, Quindío 630004 • Más información",https://www.ubereats.com/co/armenia/food-delivery/bunuelon-cheese-armenia/Cwa4K5EgRi2GfaMqn2seJg
190,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
191,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
192,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
193,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
194,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
195,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
196,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
197,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
198,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
199,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
200,Juan Valdez (Portal del Quindio),Cafetería,4.7,(29),"Av. Bolívar #19n-46, Armenia, Quindío, Colombia,  • Más información",https://www.ubereats.com/co/armenia/food-delivery/juan-valdez-portal-del-quindio/vIBeLgHbR36yWYBKsZxEtA
